"","종목코드","종목명","현재가","전일비","등락률","액면가","시가총액","상장주식수","외국인비율","거래량","PER","ROE"
"1","247540","에코프로비엠","280,000","0","0.00%","500","273,844","97,801",8.56,"574,838","103.67","24.26"
"2","086520","에코프로","899,000","9,000","+1.01%","500","239,383","26,628",9.2,"583,910","389.68","2.94"
"3","091990","셀트리온헬스케어","64,600","200","-0.31%","1,000","106,244","164,465",16.54,"235,058","78.11","7.06"
"4","022100","포스코DX","55,700","100","+0.18%","500","84,683","152,035",3.2,"2,161,161","117.26","11.84"
"5","066970","엘앤에프","188,000","5,900","-3.04%","500","68,131","36,240",19.1,"320,806","39.99","28.26"
"6","028300","HLB","32,100","150","+0.47%","500","41,386","128,930",12.09,"958,282","-34.00","-14.56"
"7","035900","JYP Ent.","108,800","1,800","-1.63%","500","38,627","35,502",42.92,"282,995","37.66","24.67"
"8","196170","알테오젠","70,400","4,900","+7.48%","500","36,447","51,771",9.84,"5,165,484","485.52","-5.76"
"9","277810","레인보우로보틱스","178,200","3,600","-1.98%","500","34,305","19,251",5.79,"878,761","300.51","10.56"
"10","263750","펄어비스","49,450","550","-1.10%","100","31,771","64,248",13.53,"151,428","-41.87","-6.06"
"11","041510","에스엠","133,100","2,100","-1.55%","500","31,719","23,831",14.45,"111,387","42.51","12.19"
"12","328130","루닛","228,000","4,500","+2.01%","500","28,229","12,381",15.65,"253,181","-62.16","-110.27"
"13","068760","셀트리온제약","70,800","600","+0.85%","500","28,044","39,610",6.01,"122,720","89.28","7.54"
"14","403870","HPSP","31,650","2,050","-6.08%","500","25,687","81,159",14.33,"1,118,301","28.98","53.2"
"15","058470","리노공업","155,600","1,600","-1.02%","500","23,717","15,242",36.8,"50,096","23.47","25.11"
"16","214150","클래시스","35,800","2,800","-7.25%","100","23,190","64,777",74.37,"591,295","26.94","38.33"
"17","293490","카카오게임즈","27,850","500","-1.76%","100","22,977","82,504",12.02,"244,199","-7.95","-12.35"
"18","000250","삼천당제약","93,100","4,000","+4.49%","500","21,475","23,067",5.63,"339,949","-3,724.00","3.36"
"19","214370","케어젠","39,650","2,800","-6.60%","100","21,298","53,715",3.86,"339,303","62.94","12.81"
"20","086900","메디톡스","279,000","7,500","-2.62%","500","20,363","7,298",9.3,"102,835","78.24","8.95"
"21","121600","나노신소재","160,700","4,500","+2.88%","500","19,541","12,160",4.49,"285,047","113.57","12.84"
"22","393890","더블유씨피","57,200","300","-0.52%","500","19,274","33,697",5.55,"50,322","28.32","8.25"
"23","440110","파두","38,050","2,450","-6.05%","100","18,452","48,495",1.52,"1,612,971","-5.21","380.21"
"24","357780","솔브레인","234,000","4,000","-1.68%","500","18,202","7,779",28.97,"26,769","12.58","23.03"
"25","005290","동진쎄미켐","34,950","850","-2.37%","500","17,969","51,414",6.68,"427,045","11.84","25.51"
"26","039030","이오테크닉스","145,300","7,100","-4.66%","500","17,900","12,320",16.9,"295,901","30.97","15.14"
"27","240810","원익IPS","34,250","350","-1.01%","500","16,811","49,084",20.55,"238,863","56.61","10.71"
"28","137400","피엔티","69,600","400","-0.57%","500","15,828","22,741",13.62,"224,467","26.69","28.1"
"29","253450","스튜디오드래곤","51,800","500","+0.97%","500","15,570","30,058",7.86,"100,543","41.01","7.52"
"30","034230","파라다이스","16,940","20","-0.12%","500","15,544","91,759",6.38,"448,655","21.55","1.95"
"31","237690","에스티팜","82,400","100","-0.12%","500","15,498","18,809",2.13,"67,408","87.01","5.45"
"32","145020","휴젤","123,100","100","+0.08%","500","15,246","12,385",56.44,"71,878","23.43","7.31"
"33","372170","윤성에프앤씨","187,900","1,900","-1.00%","100","14,993","7,979",1.89,"42,591","49.62","29.1"
"34","122870","와이지엔터테인먼트","78,000","1,300","-1.64%","500","14,569","18,678",16.43,"541,952","19.56","8.56"
"35","078600","대주전자재료","93,700","700","+0.75%","500","14,505","15,481",10.39,"86,528","-300.32","0.8"
"36","140410","메지온","48,600","950","-1.92%","500","14,342","29,511",8.64,"278,217","-61.06","-81.54"
"37","278280","천보","142,600","1,800","-1.25%","500","14,260","10,000",6.61,"35,716","-99.17","11.9"
"38","036930","주성엔지니어링","29,550","1,900","-6.04%","500","14,258","48,249",8.6,"3,133,896","25.54","24.86"
"39","065350","신성델타테크","51,000","3,650","+7.71%","500","14,017","27,484",8.03,"2,563,318","72.24","10.75"
"40","365340","성일하이텍","115,700","1,300","-1.11%","500","13,903","12,016",2.78,"51,063","36.95","19.62"
"41","095340","ISC","78,900","6,200","-7.29%","500","13,728","17,399",8.62,"673,430","54.49","17.91"
"42","009520","포스코엠텍","32,450","350","+1.09%","500","13,513","41,643",1.81,"1,971,888","-5,408.33","4.4"
"43","067310","하나마이크론","27,950","900","-3.12%","500","13,394","47,922",16.84,"1,693,587","-207.04","1.05"
"44","035760","CJ ENM","59,200","700","-1.17%","5,000","12,982","21,929",13.73,"60,346","-4.83","-3.28"
"45","112040","위메이드","38,250","3,650","+10.55%","500","12,927","33,797",4.13,"1,543,739","-6.14","-37.05"
"46","214450","파마리서치","125,200","2,800","-2.19%","500","12,911","10,312",12.73,"104,400","22.81","12.51"
"47","140860","파크시스템스","174,000","8,300","-4.55%","500","12,117","6,964",24.78,"45,738","34.41","26.7"
"48","056190","에스에프에이","33,200","400","-1.19%","500","11,922","35,909",16.75,"88,967","20.36","6.98"
"49","096530","씨젠","22,700","350","-1.52%","500","11,855","52,226",10.95,"183,121","-131.98","16.34"
"50","085660","차바이오텍","21,000","100","-0.47%","500","11,816","56,268",8.73,"764,176","-30.09","-12.72"
"51","383310","에코프로에이치엔","77,200","600","-0.77%","500","11,815","15,305",6.14,"211,231","27.32","43.37"
"52","222800","심텍","36,900","1,350","-3.53%","500","11,754","31,854",5.09,"406,026","19.39","49.67"
"53","064760","티씨케이","96,800","1,600","-1.63%","500","11,301","11,675",68.76,"44,441","14.64","24.87"
"54","025900","동화기업","55,500","2,400","-4.15%","500","11,220","20,215",42.54,"89,492","-59.81","5.94"
"55","213420","덕산네오룩스","45,100","150","+0.33%","200","11,199","24,831",7.85,"71,445","33.51","12.82"
"56","048410","현대바이오","27,400","700","-2.49%","500","10,908","39,809",3.8,"416,292","-88.96","-26.39"
"57","195940","HK이노엔","38,300","450","+1.19%","500","10,850","28,330",4.52,"270,049","31.6","3.29"
"58","141080","레고켐바이오","40,600","1,150","+2.92%","500","10,755","26,490",10.88,"573,285","-16.87","N/A"
"59","039200","오스코텍","28,200","650","-2.25%","500","10,675","37,856",6.65,"334,063","-50.27","-32.29"
"60","225570","넥슨게임즈","16,120","140","+0.88%","500","10,605","65,787",3.59,"218,582","46.72","N/A"
"61","336570","원텍","12,000","190","-1.56%","100","10,581","88,174",8.46,"1,095,589","30.23","32.34"
"62","067160","아프리카TV","90,200","700","-0.77%","500","10,368","11,495",29.59,"88,395","17.34","26.53"
"63","166090","하나머티리얼즈","51,300","300","-0.58%","500","10,133","19,753",21.38,"167,546","15.55","28.90"
"64","101490","에스앤에스텍","47,000","1,950","-3.98%","500","10,082","21,451",8.97,"205,532","41.89","9.57"
"65","420770","기가비스","79,300","3,500","-4.23%","200","10,052","12,676",0.77,"57,956","30.12","34.36"
"66","084370","유진테크","43,850","50","-0.11%","500","10,049","22,916",25.56,"446,382","40.38","12.28"
"67","376300","디어유","42,300","250","+0.59%","500","10,041","23,738",2.16,"287,792","46.43","12.38"
"68","348370","엔켐","61,100","600","-0.97%","500","9,940","16,268",2.64,"84,385","-925.76","8.48"
"69","067630","HLB생명과학","9,570","250","+2.68%","500","9,743","101,806",3.81,"531,881","-20.85","-22.57"
"70","298380","에이비엘바이오","20,300","100","+0.50%","500","9,722","47,893",4.99,"559,305","41.09","N/A"
"71","281740","레이크머티리얼즈","14,750","630","-4.10%","100","9,695","65,731",5.8,"696,927","33.37","37.46"
"72","189300","인텔리안테크","89,700","2,500","+2.87%","500","9,628","10,733",7.1,"382,131","64.72","9.41"
"73","064550","바이오니아","37,300","1,600","-4.11%","500","9,627","25,810",8.11,"492,826","215.61","5.50"
"74","299030","하나기술","119,000","100","+0.08%","500","9,611","8,076",3.46,"224,317","434.31","2.14"
"75","085370","루트로닉","36,800","250","-0.67%","500","9,507","25,833",2.13,"15,084","34.07","32.06"
"76","287410","제이시스메디칼","12,400","210","-1.67%","100","9,472","76,384",29.67,"685,223","34.73","42.89"
"77","418550","제이오","28,700","200","-0.69%","100","8,994","31,336",1.4,"134,448","102.87","-13.25"
"78","036540","SFA반도체","5,450","120","-2.15%","500","8,963","164,460",4.85,"1,002,974","89.34","10.04"
"79","098460","고영","12,960","240","-1.82%","100","8,898","68,655",49.67,"319,862","28.99","13.42"
"80","091120","이엠텍","51,300","1,000","-1.91%","500","8,789","17,133",3.55,"124,198","610.71","13.58"
"81","290650","엘앤씨바이오","37,000","150","-0.40%","500","8,393","22,685",6.02,"71,776","204.42","4.97"
"82","003380","하림지주","7,200","60","-0.83%","100","8,064","112,006",8.18,"235,033","5.01","10.12"
"83","058610","에스피지","36,150","200","-0.55%","500","8,017","22,177",4.76,"746,798","49.66","9.68"
"84","099190","아이센스","29,000","950","-3.17%","500","7,980","27,518",29.53,"541,267","103.57","5.83"
"85","074600","원익QnC","29,900","550","-1.81%","500","7,860","26,288",6.26,"281,741","17.78","15.76"
"86","060280","큐렉소","19,100","1,000","-4.98%","500","7,823","40,956",1.97,"1,312,525","360.38","-4.88"
"87","058970","엠로","69,100","2,400","-3.36%","500","7,748","11,212",2.16,"265,931","-75.6","13.92"
"88","131970","두산테스나","52,000","1,000","-1.89%","500","7,675","14,760",6.79,"123,841","15.58","18.29"
"89","087010","펩트론","37,000","1,050","-2.76%","500","7,632","20,627",3.93,"852,751","-42.68","-26.11"
"90","015750","성우하이텍","9,330","250","-2.61%","500","7,464","80,000",12.34,"815,318","15.42","3.42"
"91","378340","필에너지","69,900","1,800","-2.51%","500","7,412","10,604",0.6,"168,142","140.93","N/A"
"92","294090","이오플로우","24,350","150","-0.61%","100","7,406","30,417",33.31,"172,055","-21.3","-52.57"
"93","310210","보로노이","56,500","1,000","-1.74%","500","7,358","13,023",2.42,"68,633","-37.92","-96.66"
"94","036830","솔브레인홀딩스","34,850","1,600","+4.81%","500","7,306","20,964",3.95,"188,473","7.9","5.75"
"95","222080","씨아이에스","10,280","280","-2.65%","100","7,215","70,188",4.47,"372,393","-342.67","9.30"
"96","025980","아난티","7,930","20","-0.25%","100","7,207","90,880",6.77,"418,557","5.49","7.02"
"97","095660","네오위즈","32,550","3,700","-10.21%","500","7,172","22,034",8.27,"1,295,449","96.02","2.88"
"98","272290","이녹스첨단소재","34,650","150","-0.43%","500","7,000","20,202",16.65,"118,131","15.04","24.78"
"99","352480","씨앤씨인터내셔널","69,200","800","+1.17%","100","6,930","10,014",2.7,"77,750","27.96","13.06"
"100","016790","카나리아바이오","4,005","545","-11.98%","100","6,920","172,794",2.11,"7,783,858","-1.82","N/A"
"101","204270","제이앤티씨","11,650","50","+0.43%","500","6,739","57,848",1.3,"1,801,949","-18.35","-16.55"
"102","086450","동국제약","15,150","110","-0.72%","500","6,736","44,460",17,"220,455","14.53","11.06"
"103","348210","넥스틴","66,000","8,600","-11.53%","500","6,730","10,197",17.78,"463,363","14.87","52.53"
"104","033290","코웰패션","7,560","370","+5.15%","500","6,691","88,500",1.15,"1,337,534","13.48","13.31"
"105","950160","코오롱티슈진","8,980","20","+0.22%","0","6,529","72,705",4.03,"49,224","-54.76","-17.12"
"106","108860","셀바스AI","24,250","750","+3.19%","500","6,527","26,915",3.76,"1,871,930","115.48","13.79"
"107","046890","서울반도체","11,150","210","-1.85%","500","6,501","58,305",13.57,"494,523","-40.25","-0.15"
"108","053800","안랩","64,300","800","+1.26%","500","6,439","10,014",21.9,"69,436","21.11","5.60"
"109","018290","브이티","17,790","1,840","+11.54%","500","6,368","35,798",4.46,"2,137,689","77.35","14.35"
"110","215200","메가스터디교육","52,500","500","-0.94%","100","6,227","11,862",22.95,"16,787","6.03","27.28"
"111","144510","지씨셀","38,800","350","-0.89%","500","6,131","15,800",5.96,"48,425","-75.34","4.76"
"112","078340","컴투스","47,400","450","-0.94%","500","6,099","12,866",10.15,"53,869","12.31","2.89"
"113","358570","지아이이노베이션","27,050","450","-1.64%","500","5,966","22,054",0.46,"200,685","-6.56","-60.01"
"114","319660","피에스케이","20,500","0","0.00%","500","5,938","28,967",17.48,"204,354","11.33","24.11"
"115","182400","엔케이맥스","14,180","200","-1.39%","500","5,837","41,161",3.72,"183,759","-10.46","-51.90"
"116","215000","골프존","93,000","200","-0.21%","500","5,836","6,275",15.84,"13,909","6.62","35.00"
"117","178320","서진시스템","15,340","580","-3.64%","500","5,765","37,581",4.23,"378,374","1,278.33","0.36"
"118","095500","미래나노텍","18,550","50","+0.27%","500","5,752","31,010",2.92,"228,440","-62.46","-3.63"
"119","083310","엘오티베큠","32,100","700","-2.13%","500","5,717","17,810",8.68,"204,646","15.01","12.27"
"120","194480","데브시스터즈","47,700","1,400","+3.02%","500","5,717","11,985",3.1,"124,625","-19.92","-3.88"
"121","228760","지노믹트리","23,550","1,300","-5.23%","500","5,641","23,954",1.11,"545,529","-37.38","-5.97"
"122","338220","뷰노","49,050","2,850","-5.49%","100","5,615","11,447",3.49,"744,979","-54.08","-75.88"
"123","243070","휴온스","46,350","1,900","+4.27%","500","5,553","11,980",24.02,"125,589","15.90","8.18"
"124","031980","피에스케이홀딩스","25,650","2,850","-10.00%","500","5,531","21,562",0,"458,171","12.48","15.27"
"125","052020","에스티큐브","11,940","660","-5.24%","500","5,526","46,279",4.52,"243,331","-24.27","-56.07"
"126","183300","코미코","52,800","1,000","-1.86%","500","5,523","10,461",31.99,"45,701","16.84","17.50"
"127","136510","스마트솔루션즈","11,600","0","0.00%","500","5,509","47,493",0.32,"0","-7.37","-722.14"
"128","114190","강원에너지","20,800","300","-1.42%","500","5,434","26,123",1.08,"217,017","210.10","N/A"
"129","053610","프로텍","49,100","3,200","-6.12%","500","5,401","11,000",1.8,"150,729","20.62","16.69"
"130","200130","콜마비앤에이치","18,230","290","+1.62%","500","5,386","29,544",2.86,"130,391","19.86","10.29"
"131","445680","큐리옥스바이오시스템즈","66,800","11,200","+20.14%","500","5,352","8,012",0.24,"981,022","-38.17","-46.50"
"132","007390","네이처셀","8,170","320","-3.77%","500","5,242","64,157",5.47,"1,201,854","-138.47","N/A"
"133","006730","서부T&D","8,510","130","-1.50%","500","5,239","61,563",10.72,"209,748","31.29","2.48"
"134","119860","커넥트웨이브","11,190","70","-0.62%","500","5,231","46,747",3.26,"47,907","-88.81","1.65"
"135","032190","다우데이타","13,600","340","-2.44%","500","5,209","38,300",8.68,"178,433","2.19","19.81"
"136","068240","다원시스","15,150","100","-0.66%","500","5,191","34,263",7.36,"142,388","-5.70","-63.85"
"137","215600","신라젠","5,040","70","-1.37%","500","5,184","102,867",2.29,"258,018","-22.30","-27.02"
"138","323990","박셀바이오","33,850","1,550","-4.38%","500","5,153","15,223",2.97,"614,315","-60.23","-25.56"
"139","439090","마녀공장","31,400","150","+0.48%","100","5,143","16,378",0.15,"506,358","25.63","N/A"
"140","360070","탑머티리얼","64,400","1,500","-2.28%","500","5,142","7,984",0.76,"50,663","39.22","17.23"
"141","257720","실리콘투","8,520","500","+6.23%","500","5,140","60,331",3.21,"2,013,937","23.93","12.21"
"142","069080","웹젠","14,690","50","-0.34%","500","5,134","34,951",28.61,"28,795","8.77","13.45"
"143","084850","아이티엠반도체","22,550","550","-2.38%","500","5,115","22,681",2.44,"11,695","-13.26","-9.36"
"144","082270","젬백스","12,740","180","-1.39%","500","5,095","39,994",7.48,"121,135","-20.61","-13.60"
"145","043150","바텍","34,200","150","+0.44%","500","5,080","14,854",26.96,"96,433","7.13","24.70"
"146","079810","디이엔티","31,700","2,200","-6.49%","500","5,075","16,010",0.45,"688,198","-80.87","-22.44"
"147","322510","제이엘케이","31,350","450","-1.42%","100","5,069","16,168",0.87,"442,973","-77.79","-44.28"
"148","237880","클리오","28,000","2,150","+8.32%","500","5,060","18,071",4.01,"412,798","28.84","5.66"
"149","023160","태광","19,050","190","+1.01%","500","5,048","26,500",15.36,"116,834","9.63","7.81"
"150","179900","유티아이","30,600","1,000","-3.16%","500","4,984","16,287",5.04,"146,572","-32.18","-22.27"
"151","056080","유진로봇","13,250","1,030","-7.21%","500","4,970","37,512",14.71,"3,261,350","-308.14","11.72"
"152","032500","케이엠더블유","12,480","830","-6.24%","500","4,970","39,821",6.51,"577,757","-10.91","-10.88"
"153","299900","위지윅스튜디오","2,860","120","-4.03%","500","4,892","171,049",4.17,"782,934","34.46","-6.59"
"154","151860","KG ETS","13,580","380","-2.72%","500","4,889","36,000",5.57,"587,561","2.60","85.81"
"155","119610","인터로조","36,900","1,050","+2.93%","500","4,877","13,216",6.1,"119,282","18.95","13.20"
"156","117730","티로보틱스","29,450","800","-2.64%","500","4,858","16,496",0.38,"308,326","-10.64","-4.00"
"157","049070","인탑스","28,000","350","-1.23%","500","4,816","17,200",6.2,"140,820","13.81","17.43"
"158","091700","파트론","8,050","90","-1.11%","500","4,743","58,918",13.82,"121,060","12.07","8.29"
"159","131290","티에스이","42,750","5,300","-11.03%","500","4,729","11,061",3.31,"292,832","108.50","18.80"
"160","399720","가온칩스","40,850","2,750","-6.31%","500","4,693","11,488",0.25,"412,504","104.74","N/A"
"161","206640","바디텍메드","19,980","480","+2.46%","1,000","4,693","23,487",3.05,"81,805","20.75","15.35"
"162","101160","월덱스","28,400","1,100","-3.73%","500","4,689","16,511",9.26,"420,470","8.61","25.18"
"163","354320","알멕","77,000","2,700","-3.39%","500","4,594","5,966",0.94,"32,231","67.37","9.43"
"164","217270","넵튠","9,760","1,620","-14.24%","500","4,539","46,507",0.75,"489,202","-6.83","-41.68"
"165","082920","비츠로셀","20,300","100","+0.50%","500","4,535","22,339",22.05,"67,872","11.50","13.12"
"166","036810","에프에스티","20,750","1,150","-5.25%","500","4,515","21,757",3.35,"198,123","12.55","19.65"
"167","014620","성광벤드","15,730","250","+1.61%","500","4,499","28,600",10.13,"193,908","13.24","8.66"
"168","270520","지오릿에너지","10,750","400","-3.59%","100","4,489","41,763",4.65,"392,454","98.62","-9.06"
"169","218410","RFHIC","16,740","160","-0.95%","500","4,484","26,786",7.73,"133,322","204.15","1.01"
"170","094170","동운아나텍","23,600","650","-2.68%","500","4,473","18,953",2.98,"505,729","45.74","-40.46"
"171","425040","티이엠씨","42,050","1,350","-3.11%","500","4,468","10,626",1.16,"65,462","8.81","61.17"
"172","214680","디알텍","6,170","850","-12.11%","100","4,462","72,326",3.27,"6,425,773","171.39","11.43"
"173","118990","모트렉스","18,190","470","-2.52%","500","4,456","24,496",1.09,"309,436","10.08","24.65"
"174","095610","테스","22,350","350","-1.54%","500","4,418","19,768",6.14,"176,828","13.14","15.55"
"175","064290","인텍플러스","34,500","3,300","-8.73%","500","4,409","12,781",0.79,"394,678","-156.11","27.69"
"176","039440","에스티아이","27,800","1,200","-4.14%","500","4,401","15,830",6.19,"531,850","18.91","14.40"
"177","206650","유바이오로직스","11,890","790","+7.12%","500","4,333","36,445",4.49,"905,423","-424.64","-0.90"
"178","099430","바이오플러스","7,460","50","-0.67%","500","4,322","57,931",1.42,"318,132","18.11","22.02"
"179","033640","네패스","18,510","330","-1.75%","500","4,268","23,059",4.35,"137,308","4.65","36.47"
"180","216080","제테마","23,850","250","+1.06%","500","4,252","17,827",0.61,"45,819","-23.41","2.61"
"181","039840","디오","26,450","150","-0.56%","500","4,201","15,882",19.53,"62,731","-39.89","-11.60"
"182","384470","코어라인소프트","35,000","11,700","-25.05%","500","4,197","11,990",0.14,"3,616,214","N/A","-146.23"
"183","200670","휴메딕스","37,800","650","-1.69%","500","4,188","11,080",7.72,"52,837","20.53","16.09"
"184","047920","HLB제약","14,080","10","-0.07%","500","4,179","29,682",0.66,"393,415","-16.86","-14.34"
"185","394280","오픈엣지테크놀로지","19,210","890","-4.43%","100","4,116","21,424",4.43,"519,053","-12.17","-95.55"
"186","282880","코윈테크","39,450","950","+2.47%","500","4,112","10,422",6.4,"296,549","42.56","4.30"
"187","319400","현대무벡스","3,500","90","-2.51%","100","4,110","117,437",0.23,"660,756","140.00","6.57"
"188","950130","엑세스바이오","11,300","100","-0.88%","0","4,104","36,316",4.48,"1,837,604","49.78","76.64"
"189","044490","태웅","20,500","0","0.00%","500","4,102","20,007",3.94,"125,669","21.69","0.11"
"190","402030","코난테크놀로지","71,800","100","+0.14%","500","4,099","5,708",0.31,"36,176","-60.44","-11.93"
"191","095700","제넥신","9,850","170","-1.70%","500","4,089","41,511",7.27,"140,072","-3.49","-14.18"
"192","084650","랩지노믹스","5,450","90","-1.62%","500","4,046","74,240",3.32,"2,231,535","28.39","26.37"
"193","348340","뉴로메카","38,550","1,200","-3.02%","500","4,027","10,446",1.48,"490,125","-41.41","-29.66"
"194","033100","제룡전기","24,600","100","-0.40%","500","3,951","16,062",3.71,"247,303","11.28","19.20"
"195","107600","새빗켐","81,200","500","+0.62%","500","3,948","4,862",0.12,"18,779","110.93","19.80"
"196","054450","텔레칩스","25,750","300","-1.15%","500","3,894","15,122",10.65,"781,589","5.84","33.27"
"197","335890","비올","6,640","10","-0.15%","100","3,873","58,333",2.44,"962,429","21.35","35.06"
"198","033500","동성화인텍","12,870","0","0.00%","500","3,860","29,989",7.05,"53,370","22.42","5.80"
"199","041960","코미팜","5,460","10","+0.18%","100","3,855","70,604",4.41,"71,232","-42.33","-10.25"
"200","204620","글로벌텍스프리","6,880","120","+1.78%","500","3,843","55,852",11.02,"1,114,901","127.41","-13.76"
"201","297890","HB솔루션","5,490","250","+4.77%","500","3,799","69,203",1.29,"3,039,618","5.73","35.32"
"202","060150","인선이엔티","8,140","70","-0.85%","500","3,790","46,564",2.48,"142,242","19.11","6.45"
"203","079370","제우스","36,550","2,500","-6.40%","500","3,779","10,339",3.34,"308,424","13.45","13.4"
"204","042600","새로닉스","30,400","950","-3.03%","500","3,777","12,424",1.49,"19,212","14.78","58.93"
"205","059090","미코","11,300","1,100","-8.87%","500","3,776","33,417",5.61,"1,033,032","-6.52","-33.23"
"206","389260","대명에너지","22,100","1,050","-4.54%","100","3,768","17,050",1.04,"65,294","17.81","31.97"
"207","298540","더네이쳐홀딩스","25,600","1,250","+5.13%","500","3,766","14,711",9.77,"313,085","5.8","27.07"
"208","314930","바이오다인","60,400","2,000","-3.21%","500","3,734","6,183",2.81,"80,794","68.02","13.58"
"209","304100","솔트룩스","33,150","1,000","-2.93%","500","3,730","11,250",1,"415,680","-23.49","-19.67"
"210","038500","삼표시멘트","3,440","5","-0.15%","500","3,712","107,916",2.05,"251,601","8.64","4.5"
"211","101360","에코앤드림","32,500","350","+1.09%","500","3,710","11,415",1.55,"60,471","-28.48","0.09"
"212","230360","에코마케팅","11,340","290","+2.62%","100","3,671","32,368",4.99,"85,017","11.11","21.94"
"213","228670","레이","23,900","100","+0.42%","500","3,652","15,280",22.51,"124,286","54.44","7.33"
"214","089970","에이피티씨","15,190","20","-0.13%","100","3,643","23,981",2.53,"124,854","370.49","24.03"
"215","040300","YTN","8,650","90","+1.05%","1,000","3,633","42,000",0.61,"866,119","-93.01","2.22"
"216","058820","CMG제약","2,610","30","+1.16%","500","3,625","138,892",5.84,"703,676","62.14","-0.21"
"217","298830","슈어소프트테크","6,980","100","+1.45%","100","3,606","51,660",5.53,"749,294","36.54","18.57"
"218","034950","한국기업평가","78,900","200","-0.25%","5,000","3,582","4,541",76.73,"1,311","18.82","19.24"
"219","041830","인바디","26,150","400","-1.51%","500","3,578","13,684",37.26,"16,147","11","16.95"
"220","050890","쏠리드","5,840","90","-1.52%","500","3,575","61,222",5.77,"740,993","8.17","14.06"
"221","029960","코엔텍","7,140","0","0.00%","500","3,570","50,000",6.66,"65,845","9.93","24.29"
"222","243840","신흥에스이씨","45,750","50","-0.11%","2,500","3,552","7,763",4.52,"18,944","20.46","6.55"
"223","060720","KH바텍","14,980","100","-0.66%","500","3,547","23,677",9.28,"97,638","9.7","11.07"
"224","340570","티앤엘","43,450","900","-2.03%","500","3,532","8,128",12.07,"45,000","12.76","21.53"
"225","101670","하이드로리튬","15,800","780","-4.70%","200","3,529","22,333",5.64,"370,686","-55.63","-8.45"
"226","089980","상아프론테크","21,950","650","-2.88%","500","3,510","15,989",2.76,"75,778","59.81","4.05"
"227","025770","한국정보통신","9,370","10","-0.11%","500","3,509","37,444",62.4,"49,364","11.64","9.43"
"228","073570","리튬포어스","12,150","650","-5.08%","500","3,507","28,867",3.15,"295,217","1.86","82.34"
"229","060250","NHN KCP","8,690","140","-1.59%","500","3,490","40,161",21.45,"85,536","9.54","19.35"
"230","013030","하이록코리아","27,050","100","+0.37%","500","3,478","12,856",27.51,"59,428","8.04","9.38"
"231","030520","한글과컴퓨터","14,350","10","+0.07%","500","3,470","24,180",9.55,"109,240","9.8","15.75"
"232","267980","매일유업","43,850","250","+0.57%","500","3,439","7,844",11.97,"5,414","9.66","2.9"
"233","108490","로보티즈","27,000","700","-2.53%","500","3,438","12,734",0.5,"141,270","729.73","-0.34"
"234","094360","칩스앤미디어","35,650","1,200","-3.26%","500","3,437","9,640",1.99,"158,260","-251.06","24.93"
"235","365590","하이딥","2,435","25","+1.04%","100","3,403","139,768",3.22,"4,819,473","-93.65","-52.91"
"236","093320","케이아이엔엑스","69,500","1,500","-2.11%","500","3,392","4,880",28.65,"33,753","12.66","18.86"
"237","048870","시너지이노베이션","4,090","150","+3.81%","500","3,383","82,708",12.37,"1,338,916","26.56","12.71"
"238","108230","톱텍","8,890","210","-2.31%","500","3,380","38,023",3.86,"162,558","13.09","4.79"
"239","126340","비나텍","58,100","200","+0.35%","500","3,372","5,803",2.13,"122,285","67.09","20.99"
"240","036620","감성코퍼레이션","3,730","20","-0.53%","500","3,372","90,394",9.47,"1,103,777","19.63","37.7"
"241","053080","케이엔솔","25,900","400","+1.57%","500","3,367","13,000",1.02,"68,892","36.12","10.51"
"242","104830","원익머트리얼즈","26,650","600","-2.20%","500","3,360","12,608",15.09,"44,791","9.33","13.78"
"243","251970","펌텍코리아","26,800","50","+0.19%","500","3,323","12,400",3.69,"110,077","15.07","9.47"
"244","054950","제이브이엠","27,450","250","+0.92%","500","3,319","12,090",5.37,"61,903","18.71","10.45"
"245","077360","덕산하이메탈","7,290","470","-6.06%","200","3,312","45,437",0.86,"419,816","41.42","2.19"
"246","217820","원익피앤이","7,770","30","-0.38%","500","3,299","42,455",0.87,"738,464","-20.78","2.27"
"247","089010","켐트로닉스","21,700","300","-1.36%","500","3,291","15,168",5.12,"152,489","-25.74","4.23"
"248","425420","티에프이","28,700","2,650","-8.45%","100","3,266","11,381",0.18,"230,795","39.86","14.86"
"249","417010","나노팀","17,030","590","-3.35%","500","3,262","19,154",1.52,"121,126","76.71","28.35"
"250","100120","뷰웍스","32,600","1,200","+3.82%","500","3,261","10,002",33.99,"36,698","21.34","13.36"
"251","357550","석경에이티","59,600","4,100","+7.39%","500","3,251","5,455",0.87,"212,413","103.11","16.04"
"252","297090","씨에스베어링","11,800","80","+0.68%","500","3,218","27,270",2.46,"295,842","-29.14","-24.32"
"253","080160","모두투어","16,970","330","+1.98%","500","3,207","18,900",10.94,"122,142","278.2","-25.82"
"254","254490","미래반도체","22,200","800","-3.48%","100","3,205","14,438",0.22,"79,227","36.94","32.13"
"255","307750","국전약품","6,500","130","-1.96%","100","3,190","49,069",0.3,"211,386","34.03","N/A"
"256","035890","서희건설","1,386","9","-0.65%","500","3,185","229,808",5.33,"227,160","2.4","14.08"
"257","232140","와이아이케이","3,870","150","-3.73%","100","3,175","82,045",0.85,"152,000","21.15","9.10"
"258","049950","미래컴퍼니","35,950","2,650","-6.87%","500","3,170","8,818",1.4,"276,792","27.57","24.73"
