"","종목코드","종목명","시장구분","업종명","종가","대비","등락률","시가총액"
"1622","131090","시큐브","KOSDAQ","소프트웨어",1013,-5,-0.49,4.4572e+10
"1623","232830","시큐센","KOSDAQ","소프트웨어",5030,320,6.79,57922824160
"1624","139050","시티랩스","KOSDAQ","컴퓨터서비스",7870,-60,-0.76,61877654640
"1625","290520","신도기연","KOSDAQ","기계·장비",4210,-45,-1.06,67062614020
"1626","001000","신라섬유","KOSDAQ","유통",1875,0,0,45520387500
"1627","025870","신라에스지","KOSDAQ","유통",7860,10,0.13,3.144e+10
"1628","215600","신라젠","KOSDAQ","기타서비스",4985,-125,-2.45,512792618125
"1629","065350","신성델타테크","KOSDAQ","일반전기전자",50100,200,0.4,1376945794800
"1630","162300","신스틸","KOSDAQ","금속",4365,25,0.58,181022582430
"1631","002800","신신제약","KOSDAQ","제약",4970,-100,-1.97,75397385000
"1632","419270","신영스팩7호","KOSDAQ","금융",2425,0,0,10439625000
"1633","430220","신영스팩8호","KOSDAQ","금융",2160,20,0.93,14601600000
"1634","445970","신영스팩9호","KOSDAQ","금융",2085,0,0,11175600000
"1635","017000","신원종합개발","KOSDAQ","건설",4165,-45,-1.07,48597332455
"1636","012790","신일제약","KOSDAQ","제약",7070,-100,-1.39,84743954050
"1637","138070","신진에스엠","KOSDAQ","금속",2710,60,2.26,47433682840
"1638","226330","신테카바이오","KOSDAQ","출판·매체복제",14450,-170,-1.16,218546727450
"1639","418210","신한제10호스팩","KOSDAQ","금융",2195,0,0,8033700000
"1640","393360","신한제8호스팩","KOSDAQ","금융",2325,0,0,17088750000
"1641","405640","신한제9호스팩","KOSDAQ","금융",2265,15,0.67,10271775000
"1642","056700","신화인터텍","KOSDAQ","IT부품",2380,-15,-0.63,69341516580
"1643","187270","신화콘텍","KOSDAQ","IT부품",4440,-70,-1.55,45038671800
"1644","243840","신흥에스이씨","KOSDAQ","IT부품",46050,850,1.88,357496695450
"1645","257720","실리콘투","KOSDAQ","유통",9080,-50,-0.55,547806242720
"1646","222800","심텍","KOSDAQ","반도체",38100,-150,-0.39,1213642848300
"1647","036710","심텍홀딩스","KOSDAQ","IT부품",2820,-50,-1.74,136347408900
"1648","160980","싸이맥스","KOSDAQ","반도체",15810,-290,-1.8,172712281830
"1649","356890","싸이버원","KOSDAQ","소프트웨어",10670,20,0.19,50752175100
"1650","217330","싸이토젠","KOSDAQ","기타서비스",15010,-690,-4.39,278536637380
"1651","010280","쌍용정보통신","KOSDAQ","컴퓨터서비스",808,-6,-0.74,52620019088
"1652","208640","썸에이지","KOSDAQ","출판·매체복제",383,-10,-2.54,53329017282
"1653","222420","쎄노텍","KOSDAQ","비금속",1793,-10,-0.55,81510194183
"1654","037760","쎄니트","KOSDAQ","금속",1543,0,0,52204197103
"1655","099320","쎄트렉아이","KOSDAQ","통신장비",32100,-700,-2.13,291647984700
"1656","049960","쎌바이오텍","KOSDAQ","제약",11350,-140,-1.22,1.0669e+11
"1657","050890","쏠리드","KOSDAQ","통신장비",7030,70,1.01,430388129200
"1658","066790","씨씨에스","KOSDAQ","방송서비스",716,30,4.37,40113940096
"1659","222080","씨아이에스","KOSDAQ","기계·장비",10460,130,1.26,734170496640
"1660","352480","씨앤씨인터내셔널","KOSDAQ","화학",62600,-3500,-5.3,626872706600
"1661","264660","씨앤지하이테크","KOSDAQ","반도체",13050,0,0,119643509250
"1662","352700","씨앤투스","KOSDAQ","섬유·의류",3905,30,0.77,106516290595
"1663","297090","씨에스베어링","KOSDAQ","기계·장비",11540,-310,-2.62,314695800000
"1664","359090","씨엔알리서치","KOSDAQ","기타서비스",1279,-46,-3.47,70092094377
"1665","115530","씨엔플러스","KOSDAQ","IT부품",433,-4,-0.92,29427979000
"1666","115480","씨유메디칼","KOSDAQ","의료·정밀기기",914,-5,-0.54,44077246012
"1667","340810","씨유박스","KOSDAQ","소프트웨어",12550,660,5.55,129865655550
"1668","376290","씨유테크","KOSDAQ","IT부품",3630,-10,-0.27,64096725000
"1669","189330","씨이랩","KOSDAQ","소프트웨어",14780,-820,-5.26,90043957520
"1670","096530","씨젠","KOSDAQ","제약",21700,200,0.93,1133304069800
"1671","900120","씨케이에이치","KOSDAQ","금융",117,2,1.74,23132888883
"1672","101240","씨큐브","KOSDAQ","화학",5390,-70,-1.28,54644811760
"1673","060590","씨티씨바이오","KOSDAQ","제약",12750,150,1.19,308308005000
"1674","260930","씨티케이","KOSDAQ","화학",6020,-120,-1.95,116436377820
"1675","052300","씨티프라퍼티","KOSDAQ","유통",327,-5,-1.51,38799017610
"1676","013990","아가방컴퍼니","KOSDAQ","유통",3465,-5,-0.14,113955312240
"1677","123860","아나패스","KOSDAQ","반도체",22700,-200,-0.87,267502611200
"1678","025980","아난티","KOSDAQ","숙박·음식",7780,-50,-0.64,707046018780
"1679","058220","아리온","KOSDAQ","통신장비",275,0,0,10717917100
"1680","125210","아모그린텍","KOSDAQ","IT부품",12930,-10,-0.08,213303494700
"1681","357580","아모센스","KOSDAQ","IT부품",12820,-100,-0.77,143843784480
"1682","052710","아모텍","KOSDAQ","IT부품",9160,-20,-0.22,133874398440
"1683","074430","아미노로직스","KOSDAQ","유통",1297,-26,-1.97,113911416668
"1684","092040","아미코젠","KOSDAQ","음식료·담배",13290,-110,-0.82,262540069320
"1685","083930","아바코","KOSDAQ","기계·장비",17520,380,2.22,270032220960
"1686","149950","아바텍","KOSDAQ","IT부품",14230,130,0.92,222094725000
"1687","036010","아비코전자","KOSDAQ","일반전기전자",14900,-250,-1.65,198064716600
"1688","050860","아세아텍","KOSDAQ","기계·장비",2590,25,0.97,5.8275e+10
"1689","136410","아셈스","KOSDAQ","화학",7740,-80,-1.02,85287880440
"1690","246720","아스타","KOSDAQ","제약",8250,-370,-4.29,107138831250
"1691","067390","아스트","KOSDAQ","운송장비·부품",3405,-180,-5.02,143997031185
"1692","159010","아스플로","KOSDAQ","기계·장비",11470,-130,-1.12,152949456330
"1693","127710","아시아경제","KOSDAQ","디지털컨텐츠",1505,15,1.01,52530643410
"1694","154030","아시아종묘","KOSDAQ","농업, 임업 및 어업",3240,5,0.15,36031518360
"1695","227610","아우딘퓨쳐스","KOSDAQ","화학",2345,-105,-4.29,74223560110
"1696","143160","아이디스","KOSDAQ","통신장비",28900,-1000,-3.34,309703671000
"1697","054800","아이디스홀딩스","KOSDAQ","기타서비스",12380,-80,-0.64,128105219280
"1698","332370","아이디피","KOSDAQ","정보기기",3560,-45,-1.25,47254464560
"1699","339950","아이비김영","KOSDAQ","기타서비스",1800,-7,-0.39,80903979000
"1700","099190","아이센스","KOSDAQ","의료·정밀기기",27350,-650,-2.32,752624766550
"1701","289010","아이스크림에듀","KOSDAQ","출판·매체복제",4110,10,0.24,52871192070
"1702","214430","아이쓰리시스템","KOSDAQ","일반전기전자",37350,-1900,-4.84,265437486000
"1703","040910","아이씨디","KOSDAQ","반도체",8550,-100,-1.16,157874399100
"1704","368600","아이씨에이치","KOSDAQ","기타제조",4980,45,0.91,84631439700
"1705","052860","아이앤씨","KOSDAQ","반도체",2270,35,1.57,40548678580
"1706","069920","아이에스이커머스","KOSDAQ","유통",3245,-20,-0.61,83806544690
"1707","038880","아이에이","KOSDAQ","반도체",500,-2,-0.4,147384575000
"1708","307180","아이엘사이언스","KOSDAQ","일반전기전자",3300,-100,-2.94,85213230300
"1709","101390","아이엠","KOSDAQ","IT부품",7170,150,2.14,64915437690
"1710","078860","아이오케이","KOSDAQ","오락·문화",227,-1,-0.44,21820709144
"1711","090150","아이윈","KOSDAQ","운송장비·부품",1506,15,1.01,63064191258
"1712","123010","아이윈플러스","KOSDAQ","반도체",1799,39,2.22,58752717058
"1713","031310","아이즈비전","KOSDAQ","통신장비",3310,-100,-2.93,57865175060
"1714","185490","아이진","KOSDAQ","기타서비스",3600,-80,-2.17,77322024000
"1715","059100","아이컴포넌트","KOSDAQ","IT부품",5400,-200,-3.57,38182644000
"1716","262840","아이퀘스트","KOSDAQ","소프트웨어",6350,40,0.63,6.2611e+10
"1717","175250","아이큐어","KOSDAQ","제약",2380,-20,-0.83,89388915840
"1718","052460","아이크래프트","KOSDAQ","컴퓨터서비스",3650,0,0,53318966400
"1719","119830","아이텍","KOSDAQ","반도체",9750,60,0.62,208984395750
"1720","052770","아이톡시","KOSDAQ","유통",1573,-22,-1.38,61637391530
"1721","124500","아이티센","KOSDAQ","컴퓨터서비스",3750,-5,-0.13,76918976250
"1722","372800","아이티아이즈","KOSDAQ","소프트웨어",7040,20,0.28,42430009600
"1723","084850","아이티엠반도체","KOSDAQ","반도체",22150,50,0.23,502426988100
"1724","114840","아이패밀리에스씨","KOSDAQ","화학",29850,-100,-0.33,256739014200
"1725","027360","아주IB투자","KOSDAQ","금융",2195,-20,-0.9,265206388420
"1726","032080","아즈텍WB","KOSDAQ","섬유·의류",1901,42,2.26,40854446129
"1727","013310","아진산업","KOSDAQ","운송장비·부품",4190,55,1.33,162599578580
"1728","059120","아진엑스텍","KOSDAQ","반도체",9880,-20,-0.2,96316128480
"1729","158430","아톤","KOSDAQ","소프트웨어",3750,-35,-0.92,81817068750
"1730","067160","아프리카TV","KOSDAQ","소프트웨어",88300,-600,-0.67,1014987926100
"1731","001540","안국약품","KOSDAQ","제약",7920,-30,-0.38,103295966400
"1732","053800","안랩","KOSDAQ","소프트웨어",64200,200,0.31,642889491000
"1733","065660","안트로젠","KOSDAQ","유통",15210,0,0,148014183330
"1734","297570","알로이스","KOSDAQ","통신장비",1450,-6,-0.41,50200766100
"1735","260660","알리코제약","KOSDAQ","제약",6140,30,0.49,94107908940
"1736","354320","알멕","KOSDAQ","금속",75700,400,0.53,451655041700
"1737","361570","알비더블유","KOSDAQ","오락·문화",4400,-70,-1.57,125995280400
"1738","131370","알서포트","KOSDAQ","디지털컨텐츠",3160,-50,-1.56,168323982280
"1739","140670","알에스오토메이션","KOSDAQ","IT부품",15420,-200,-1.28,143454418800
"1740","096610","알에프세미","KOSDAQ","반도체",9950,-180,-1.78,157370702450
"1741","061040","알에프텍","KOSDAQ","통신장비",4110,-185,-4.31,131886854490
"1742","148250","알엔투테크놀로지","KOSDAQ","정보기기",5790,10,0.17,42794966940
"1743","347860","알체라","KOSDAQ","소프트웨어",9110,-80,-0.87,196323888920
"1744","196170","알테오젠","KOSDAQ","기타서비스",73900,-3200,-4.15,3825862563400
"1745","123750","알톤스포츠","KOSDAQ","운송장비·부품",3145,-35,-1.1,40087104065
"1746","085810","알티캐스트","KOSDAQ","소프트웨어",1477,-28,-1.86,43845880813
"1747","117670","알파홀딩스","KOSDAQ","반도체",945,0,0,35605449180
"1748","314140","알피바이오","KOSDAQ","제약",8610,-60,-0.69,74617368210
"1749","291650","압타머사이언스","KOSDAQ","기타서비스",3860,-80,-2.03,65543772720
"1750","293780","압타바이오","KOSDAQ","기타서비스",10070,-120,-1.18,224549580620
"1751","196300","애니젠","KOSDAQ","제약",18270,190,1.05,102358698120
"1752","310200","애니플러스","KOSDAQ","오락·문화",3405,-55,-1.59,153860563680
"1753","179530","애드바이오텍","KOSDAQ","제약",4175,-50,-1.18,38161353700
"1754","900100","애머릿지","KOSDAQ","유통",1959,-40,-2,76228245585
"1755","205500","액션스퀘어","KOSDAQ","디지털컨텐츠",1321,41,3.2,61487342618
"1756","052790","액토즈소프트","KOSDAQ","디지털컨텐츠",7990,-110,-1.36,90531797620
"1757","290740","액트로","KOSDAQ","IT부품",7130,-30,-0.42,71763528430
"1758","238090","앤디포스","KOSDAQ","비금속",3140,5,0.16,73919691420
"1759","092600","앤씨앤","KOSDAQ","반도체",1592,6,0.38,39932959064
"1760","129890","앱코","KOSDAQ","정보기기",5220,20,0.38,52871720040
"1761","174900","앱클론","KOSDAQ","제약",14010,-440,-3.04,215082486690
"1762","255440","야스","KOSDAQ","IT부품",9650,-280,-2.82,126009700000
"1763","030960","양지사","KOSDAQ","출판·매체복제",16330,-760,-4.45,260953400000
"1764","102120","어보브반도체","KOSDAQ","반도체",8970,-60,-0.66,159493354410
"1765","263540","어스앤에어로스페이스","KOSDAQ","운송장비·부품",5950,0,0,62439841450
"1766","238120","얼라인드","KOSDAQ","의료·정밀기기",8430,-20,-0.24,60607046640
"1767","019990","에너토크","KOSDAQ","기계·장비",6990,-110,-1.55,68195055120
"1768","270660","에브리봇","KOSDAQ","일반전기전자",13400,50,0.37,163363982800
"1769","038680","에스넷","KOSDAQ","컴퓨터서비스",4860,-40,-0.82,89583767640
"1770","217480","에스디생명공학","KOSDAQ","화학",349,0,0,14870423038
"1771","121890","에스디시스템","KOSDAQ","정보기기",739,0,0,9375042680
"1772","304360","에스바이오메딕스","KOSDAQ","제약",9350,-230,-2.4,106001660600
"1773","389500","에스비비테크","KOSDAQ","기계·장비",47850,-50,-0.1,295469156400
"1774","042110","에스씨디","KOSDAQ","일반전기전자",1625,-15,-0.91,78535541500
"1775","298060","에스씨엠생명과학","KOSDAQ","제약",4275,-190,-4.26,52394571000
"1776","065420","에스아이리소스","KOSDAQ","화학",383,36,10.37,27414105517
"1777","103230","에스앤더블류","KOSDAQ","기계·장비",4640,-50,-1.07,3.3408e+10
"1778","260970","에스앤디","KOSDAQ","음식료·담배",13740,-200,-1.43,55776430800
"1779","101490","에스앤에스텍","KOSDAQ","반도체",47000,300,0.64,1008218009000
"1780","095910","에스에너지","KOSDAQ","IT부품",1930,-24,-1.23,37643690790
"1781","275630","에스에스알","KOSDAQ","소프트웨어",4745,-30,-0.63,28555357805
"1782","031330","에스에이엠티","KOSDAQ","유통",2820,0,0,281986088940
"1783","060540","에스에이티","KOSDAQ","통신장비",2725,120,4.61,71213258850
"1784","351320","에스에이티이엔지","KOSDAQ","IT부품",2740,-10,-0.36,60323527640
"1785","056190","에스에프에이","KOSDAQ","기계·장비",33450,100,0.3,1201148022000
"1786","080000","에스엔유","KOSDAQ","기계·장비",2815,0,0,96618879050
"1787","214310","에스엘에너지","KOSDAQ","반도체",306,0,0,22516276518
"1788","041510","에스엠","KOSDAQ","오락·문화",132500,-600,-0.45,3157594382500
"1789","007820","에스엠코어","KOSDAQ","기계·장비",5870,-50,-0.84,117599263020
"1790","109610","에스와이","KOSDAQ","금속",6250,-430,-6.44,305671250000
"1791","031860","에스유홀딩스","KOSDAQ","유통",839,-31,-3.56,94269706917
"1792","306040","에스제이그룹","KOSDAQ","섬유·의류",10450,-150,-1.42,103097902600
"1793","457940","에스케이증권제10호스팩","KOSDAQ","금융",2070,-25,-1.19,6851700000
"1794","435870","에스케이증권제8호스팩","KOSDAQ","금융",2240,0,0,8332800000
"1795","455910","에스케이증권제9호스팩","KOSDAQ","금융",2065,5,0.24,10366300000
"1796","096630","에스코넥","KOSDAQ","IT부품",1787,-24,-1.33,128682438266
"1797","069510","에스텍","KOSDAQ","일반전기전자",8520,10,0.12,92953200000
"1798","041910","에스텍파마","KOSDAQ","제약",6780,-70,-1.02,80670223140
"1799","234300","에스트래픽","KOSDAQ","소프트웨어",4400,-115,-2.55,121141864800
"1800","039440","에스티아이","KOSDAQ","반도체",27450,200,0.73,434533500000
"1801","098660","에스티오","KOSDAQ","섬유·의류",2620,-50,-1.87,32752557120
"1802","052020","에스티큐브","KOSDAQ","IT부품",11730,130,1.12,542846816730
"1803","237690","에스티팜","KOSDAQ","제약",80300,-1500,-1.83,1510344632500
"1804","050760","에스폴리텍","KOSDAQ","화학",2010,5,0.25,32832702780
"1805","288620","에스퓨얼셀","KOSDAQ","일반전기전자",16720,-300,-1.76,116694163520
"1806","317830","에스피시스템스","KOSDAQ","기계·장비",15840,410,2.66,151004858400
"1807","058610","에스피지","KOSDAQ","IT부품",37600,400,1.08,833868736000
"1808","043340","에쎈테크","KOSDAQ","기계·장비",708,-8,-1.12,5.0976e+10
"1809","187660","에이디엠코리아","KOSDAQ","기타서비스",2045,-25,-1.21,44655131250
"1810","054630","에이디칩스","KOSDAQ","기타제조",314,-1,-0.32,25028770754
"1811","200710","에이디테크놀로지","KOSDAQ","반도체",22700,550,2.48,304794466300
"1812","096690","에이루트","KOSDAQ","정보기기",431,-8,-1.82,69384081588
"1813","298380","에이비엘바이오","KOSDAQ","제약",19490,-810,-3.99,933425585110
"1814","203400","에이비온","KOSDAQ","기타서비스",7140,-30,-0.42,138574412340
"1815","195990","에이비프로바이오","KOSDAQ","기계·장비",428,-8,-1.83,118680000588
"1816","003800","에이스침대","KOSDAQ","기타제조",26000,50,0.19,2.8834e+11
"1817","088800","에이스테크","KOSDAQ","통신장비",4015,215,5.66,180378183095
"1818","241840","에이스토리","KOSDAQ","오락·문화",14510,-60,-0.41,138425312940
"1819","312610","에이에프더블류","KOSDAQ","일반전기전자",3400,20,0.59,68873419200
"1820","172670","에이엘티","KOSDAQ","반도체",22550,-250,-1.1,202053840450
"1821","072990","에이치시티","KOSDAQ","기타서비스",8800,100,1.15,63100936800
"1822","227100","에이치앤비디자인","KOSDAQ","일반전기전자",3195,-105,-3.18,40533565590
"1823","239610","에이치엘사이언스","KOSDAQ","음식료·담배",14190,-110,-0.77,76514111850
"1824","353060","에이치엠씨제5호스팩","KOSDAQ","금융",2060,0,0,10536900000
"1825","148930","에이치와이티씨","KOSDAQ","IT부품",7360,-240,-3.16,74337567680
"1826","044780","에이치케이","KOSDAQ","기계·장비",1918,13,0.68,35494099466
"1827","357230","에이치피오","KOSDAQ","음식료·담배",8740,-80,-0.91,182333172060
"1828","071670","에이테크솔루션","KOSDAQ","기계·장비",11440,250,2.23,1.144e+11
"1829","045660","에이텍","KOSDAQ","정보기기",11610,280,2.47,95898600000
"1830","224110","에이텍모빌리티","KOSDAQ","정보기기",14370,370,2.64,76735800000
